Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0009116~nucleoside metabolic process	6	4.3478260869565215	1.84013975793765E-5	854093, 856836, 854865, 856375, 853654, 855313	138	15	5703	16.530434782608697	0.004736352197613036	2.637533653043965E-4	2.0650457283522515E-4
GOTERM_BP_DIRECT	GO:0043039~tRNA aminoacylation	5	3.6231884057971016	3.6579805805476676E-5	854339, 850522, 854513, 852606, 854732	138	9	5703	22.958937198067634	0.009393366609771414	4.6768020472250083E-4	3.66168222302113E-4
GOTERM_BP_DIRECT	GO:0000103~sulfate assimilation	5	3.6231884057971016	3.6579805805476676E-5	853602, 850588, 854090, 853869, 853123	138	9	5703	22.958937198067634	0.009393366609771414	4.6768020472250083E-4	3.66168222302113E-4
GOTERM_BP_DIRECT	GO:0008654~phospholipid biosynthetic process	8	5.797101449275362	3.8066993407645415E-5	853080, 853536, 856748, 852317, 853061, 851508, 855552, 854346	138	40	5703	8.265217391304347	0.009773398100382358	4.6768020472250083E-4	3.66168222302113E-4
GOTERM_BP_DIRECT	GO:0044283~small molecule biosynthetic process	4	2.898550724637681	5.331458132709755E-5	851346, 851425, 852519, 852818	138	4	5703	41.326086956521735	0.013661353689671585	5.98050520973529E-4	4.6824110556842194E-4
GOTERM_BP_DIRECT	GO:0009423~chorismate biosynthetic process	4	2.898550724637681	5.331458132709755E-5	851605, 852729, 851705, 852551	138	4	5703	41.326086956521735	0.013661353689671585	5.98050520973529E-4	4.6824110556842194E-4
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	7	5.072463768115942	6.359978904714492E-5	853604, 853573, 851010, 853357, 851311, 853311, 850420	138	30	5703	9.642753623188407	0.01627536875772162	6.83697732256808E-4	5.352982244801364E-4
GOTERM_BP_DIRECT	GO:0006412~translation	19	13.768115942028986	8.83369393213685E-5	856196, 853181, 854056, 853097, 856145, 854732, 852202, 856402, 856412, 854339, 851587, 850522, 854513, 850643, 855943, 852986, 852606, 852418, 850749	138	275	5703	2.855256916996048	0.022534162951864833	9.11637213796523E-4	7.137624697166576E-4
GOTERM_BP_DIRECT	GO:0009097~isoleucine biosynthetic process	5	3.6231884057971016	9.227298942606061E-5	850348, 853604, 855135, 853473, 851069	138	11	5703	18.784584980237153	0.02352636613946324	9.15631971997063E-4	7.168901486178555E-4
GOTERM_BP_DIRECT	GO:0009156~ribonucleoside monophosphate biosynthetic process	4	2.898550724637681	1.309388866973921E-4	854093, 856836, 856375, 853654	138	5	5703	33.06086956521739	0.03322012326093371	0.0012065083131402555	9.446305397454715E-4
GOTERM_BP_DIRECT	GO:0006015~5-phosphoribose 1-diphosphate biosynthetic process	4	2.898550724637681	1.309388866973921E-4	854093, 856836, 856375, 853654	138	5	5703	33.06086956521739	0.03322012326093371	0.0012065083131402555	9.446305397454715E-4
GOTERM_BP_DIRECT	GO:0009165~nucleotide biosynthetic process	5	3.6231884057971016	1.9256556730406167E-4	854093, 856836, 850307, 856375, 853654	138	13	5703	15.894648829431441	0.04847250909884948	0.0017131695298085487	0.0013413187791524296
GOTERM_BP_DIRECT	GO:0009088~threonine biosynthetic process	4	2.898550724637681	2.572702412891221E-4	853604, 856420, 856778, 850420	138	6	5703	27.55072463768116	0.0642287860906281	0.002074241320393547	0.001624018398137583
GOTERM_BP_DIRECT	GO:0009099~valine biosynthetic process	4	2.898550724637681	2.572702412891221E-4	850348, 855135, 853473, 851069	138	6	5703	27.55072463768116	0.0642287860906281	0.002074241320393547	0.001624018398137583
GOTERM_BP_DIRECT	GO:0046474~glycerophospholipid biosynthetic process	4	2.898550724637681	2.572702412891221E-4	853080, 851508, 855552, 854346	138	6	5703	27.55072463768116	0.0642287860906281	0.002074241320393547	0.001624018398137583
GOTERM_BP_DIRECT	GO:0006096~glycolytic process	6	4.3478260869565215	3.2574084909878904E-4	853805, 851193, 854529, 855245, 853155, 850370	138	26	5703	9.536789297658864	0.08061915480683046	0.00254670118386326	0.0019939288338774357
GOTERM_BP_DIRECT	GO:0000162~tryptophan biosynthetic process	4	2.898550724637681	4.4231008478138196E-4	853669, 856824, 852858, 851956	138	7	5703	23.614906832298136	0.10786806366208557	0.003356352996282251	0.002627842268407034
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	6	4.3478260869565215	8.882262735013152E-4	856824, 854690, 851605, 852551, 852672, 855444	138	32	5703	7.748641304347825	0.20488157478882885	0.0065474965303811234	0.00512633449277902
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	7	5.072463768115942	0.0012754032748311984	856268, 856147, 853573, 854479, 851311, 853311, 853025	138	51	5703	5.6722080136402395	0.2805469883952737	0.009140390136290255	0.007156429486552835
GOTERM_BP_DIRECT	GO:0006116~NADH oxidation	4	2.898550724637681	0.0014380968661213982	851539, 854095, 854068, 852442	138	10	5703	16.530434782608694	0.31016030559228336	0.01002781057998164	0.007851231539365471
GOTERM_BP_DIRECT	GO:0015810~aspartate transport	3	2.1739130434782608	0.0016917624194794179	856132, 855969, 854397	138	3	5703	41.32608695652174	0.353928000393691	0.010645724493309508	0.008335024603288839
GOTERM_BP_DIRECT	GO:0006228~UTP biosynthetic process	3	2.1739130434782608	0.0016917624194794179	853798, 853573, 853311	138	3	5703	41.32608695652174	0.353928000393691	0.010645724493309508	0.008335024603288839
GOTERM_BP_DIRECT	GO:0019240~citrulline biosynthetic process	3	2.1739130434782608	0.0016917624194794179	853573, 853357, 853311	138	3	5703	41.32608695652174	0.353928000393691	0.010645724493309508	0.008335024603288839
GOTERM_BP_DIRECT	GO:0043490~malate-aspartate shuttle	3	2.1739130434782608	0.0016917624194794179	856132, 855969, 854397	138	3	5703	41.32608695652174	0.353928000393691	0.010645724493309508	0.008335024603288839
GOTERM_BP_DIRECT	GO:0006090~pyruvate metabolic process	4	2.898550724637681	0.0019427808198611606	851193, 854529, 852519, 852818	138	11	5703	15.027667984189723	0.3945146918748479	0.011934225036289986	0.009343850609808439
GOTERM_BP_DIRECT	GO:0006656~phosphatidylcholine biosynthetic process	4	2.898550724637681	0.0025450953268285107	853080, 853536, 853061, 855552	138	12	5703	13.77536231884058	0.4818402122023334	0.015270571960971063	0.01195602920975254
GOTERM_BP_DIRECT	GO:0070778~L-aspartate transport	3	2.1739130434782608	0.003330210257624136	856132, 855969, 854397	138	4	5703	30.9945652173913	0.577103613624836	0.01828072864823462	0.014312818554044161
GOTERM_BP_DIRECT	GO:0006561~proline biosynthetic process	3	2.1739130434782608	0.003330210257624136	856744, 854501, 851894	138	4	5703	30.9945652173913	0.577103613624836	0.01828072864823462	0.014312818554044161
GOTERM_BP_DIRECT	GO:0055129~L-proline biosynthetic process	3	2.1739130434782608	0.003330210257624136	856744, 854501, 851894	138	4	5703	30.9945652173913	0.577103613624836	0.01828072864823462	0.014312818554044161
GOTERM_BP_DIRECT	GO:0006571~tyrosine biosynthetic process	3	2.1739130434782608	0.003330210257624136	856173, 852464, 852672	138	4	5703	30.9945652173913	0.577103613624836	0.01828072864823462	0.014312818554044161
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	4	2.898550724637681	0.006038397639615366	853805, 852519, 850370, 852818	138	16	5703	10.331521739130434	0.7904157016628677	0.031913178113282425	0.024986286739856783
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	5	3.6231884057971016	0.006061029951747438	854714, 855866, 853230, 851493, 850871	138	31	5703	6.665497896213184	0.7916433321482615	0.031913178113282425	0.024986286739856783
GOTERM_BP_DIRECT	GO:1901566~organonitrogen compound biosynthetic process	4	2.898550724637681	0.007204891679904089	851346, 851425, 854690, 856778	138	17	5703	9.72378516624041	0.8451952824094491	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0000947~amino acid catabolic process to alcohol via Ehrlich pathway	3	2.1739130434782608	0.00806595163675564	854068, 851386, 852442	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0070814~hydrogen sulfide biosynthetic process	3	2.1739130434782608	0.00806595163675564	853602, 850588, 853869	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0006555~methionine metabolic process	3	2.1739130434782608	0.00806595163675564	856084, 851010, 852752	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0006102~isocitrate metabolic process	3	2.1739130434782608	0.00806595163675564	854714, 851493, 850871	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0044205~'de novo' UMP biosynthetic process	3	2.1739130434782608	0.00806595163675564	854865, 855313, 853311	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0015813~L-glutamate transport	3	2.1739130434782608	0.00806595163675564	856132, 855969, 854397	138	6	5703	20.66304347826087	0.8762452645921663	0.03716099146933848	0.029095039832582843
GOTERM_BP_DIRECT	GO:0046940~nucleoside monophosphate phosphorylation	3	2.1739130434782608	0.011115408257444906	853844, 851812, 851388	138	7	5703	17.711180124223603	0.944079971835653	0.04860636153255569	0.03805614352548934
GOTERM_BP_DIRECT	GO:0006646~phosphatidylethanolamine biosynthetic process	3	2.1739130434782608	0.011115408257444906	853080, 856748, 855552	138	7	5703	17.711180124223603	0.944079971835653	0.04860636153255569	0.03805614352548934
GOTERM_BP_DIRECT	GO:1901605~alpha-amino acid metabolic process	3	2.1739130434782608	0.011115408257444906	856778, 852672, 851894	138	7	5703	17.711180124223603	0.944079971835653	0.04860636153255569	0.03805614352548934
GOTERM_BP_DIRECT	GO:0006097~glyoxylate cycle	3	2.1739130434782608	0.014588787174811567	851493, 850342, 850871	138	8	5703	15.49728260869565	0.9774412552540087	0.06273178485168973	0.049115583488532275
GOTERM_BP_DIRECT	GO:0006189~'de novo' IMP biosynthetic process	3	2.1739130434782608	0.018464264266209337	850715, 851073, 855149	138	9	5703	13.77536231884058	0.9918383506858517	0.0780947570603608	0.06114395707826699
GOTERM_BP_DIRECT	GO:0006139~nucleobase-containing compound metabolic process	4	2.898550724637681	0.018978938897444148	853844, 851812, 850715, 855149	138	24	5703	6.88768115942029	0.9928713147852628	0.07897687476678371	0.06183460737554384
GOTERM_BP_DIRECT	GO:0006644~phospholipid metabolic process	4	2.898550724637681	0.021195601091186025	856748, 853061, 851508, 854346	138	25	5703	6.6121739130434785	0.996023093150954	0.08680103304009515	0.06796049873681868
GOTERM_BP_DIRECT	GO:0071704~organic substance metabolic process	4	2.898550724637681	0.023548154655067013	853732, 855131, 856268, 853025	138	26	5703	6.357859531772576	0.9978624599025449	0.09492849845323889	0.07432386313005526
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	9	6.521739130434782	0.03687678122297873	853080, 853536, 856748, 852317, 853061, 851508, 855552, 854346, 856722	138	159	5703	2.3392124692370797	0.9999383521350714	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0009117~nucleotide metabolic process	3	2.1739130434782608	0.03757782788567583	853798, 851812, 850307	138	13	5703	9.536789297658864	0.9999489107097809	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0046653~tetrahydrofolate metabolic process	2	1.4492753623188406	0.04747192260345411	850747, 852565	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0043458~ethanol biosynthetic process involved in glucose fermentation to ethanol	2	1.4492753623188406	0.04747192260345411	854068, 852442	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0006662~glycerol ether metabolic process	2	1.4492753623188406	0.04747192260345411	850732, 853123	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0080058~protein deglutathionylation	2	1.4492753623188406	0.04747192260345411	850732, 853123	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0009092~homoserine metabolic process	2	1.4492753623188406	0.04747192260345411	856420, 855444	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0019264~glycine biosynthetic process from serine	2	1.4492753623188406	0.04747192260345411	850747, 852565	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0046168~glycerol-3-phosphate catabolic process	2	1.4492753623188406	0.04747192260345411	851539, 854095	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0070981~L-asparagine biosynthetic process	2	1.4492753623188406	0.04747192260345411	856268, 853025	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0042450~arginine biosynthetic process via ornithine	2	1.4492753623188406	0.04747192260345411	856411, 853357	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0097056~selenocysteinyl-tRNA(Sec) biosynthetic process	2	1.4492753623188406	0.04747192260345411	851587, 856402	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0044208~'de novo' AMP biosynthetic process	2	1.4492753623188406	0.04747192260345411	851073, 855501	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0046132~pyrimidine ribonucleoside biosynthetic process	2	1.4492753623188406	0.04747192260345411	854865, 855313	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0070150~mitochondrial glycyl-tRNA aminoacylation	2	1.4492753623188406	0.04747192260345411	856196, 852418	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0006434~seryl-tRNA aminoacylation	2	1.4492753623188406	0.04747192260345411	851587, 856402	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	2	1.4492753623188406	0.04747192260345411	855245, 853155	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0015966~diadenosine tetraphosphate biosynthetic process	2	1.4492753623188406	0.04747192260345411	856196, 852418	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0019255~glucose 1-phosphate metabolic process	2	1.4492753623188406	0.04747192260345411	853732, 855131	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0006426~glycyl-tRNA aminoacylation	2	1.4492753623188406	0.04747192260345411	856196, 852418	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:1990547~mitochondrial phosphate ion transmembrane transport	2	1.4492753623188406	0.04747192260345411	856779, 853540	138	2	5703	41.326086956521735	0.9999964480338659	0.1440912474316607	0.11281562783409095
GOTERM_BP_DIRECT	GO:0019752~carboxylic acid metabolic process	3	2.1739130434782608	0.04903558398197219	851346, 851425, 855619	138	15	5703	8.265217391304349	0.9999976752259813	0.14710675194591658	0.11517660423672539
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	3	2.1739130434782608	0.055178039173734296	853118, 850747, 852565	138	16	5703	7.748641304347825	0.9999995631879316	0.16177197848663008	0.12665868083061735
GOTERM_BP_DIRECT	GO:1901576~organic substance biosynthetic process	3	2.1739130434782608	0.055178039173734296	854865, 852550, 855313	138	16	5703	7.748641304347825	0.9999995631879316	0.16177197848663008	0.12665868083061735
GOTERM_BP_DIRECT	GO:0006529~asparagine biosynthetic process	2	1.4492753623188406	0.0703620026949137	856268, 853025	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0009090~homoserine biosynthetic process	2	1.4492753623188406	0.0703620026949137	853604, 856778	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0046655~folic acid metabolic process	2	1.4492753623188406	0.0703620026949137	850747, 852565	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0006432~phenylalanyl-tRNA aminoacylation	2	1.4492753623188406	0.0703620026949137	850522, 850749	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0016540~protein autoprocessing	2	1.4492753623188406	0.0703620026949137	853080, 855552	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0006739~NADP metabolic process	2	1.4492753623188406	0.0703620026949137	851493, 850871	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0019388~galactose catabolic process	2	1.4492753623188406	0.0703620026949137	853732, 855131	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	2	1.4492753623188406	0.0703620026949137	855245, 853155	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0006568~tryptophan metabolic process	2	1.4492753623188406	0.0703620026949137	853669, 852858	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0043436~oxoacid metabolic process	2	1.4492753623188406	0.0703620026949137	851346, 851425	138	3	5703	27.55072463768116	0.9999999933169065	0.18523874178865035	0.14503188310584253
GOTERM_BP_DIRECT	GO:0006592~ornithine biosynthetic process	2	1.4492753623188406	0.09270593350708177	855084, 854025	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
GOTERM_BP_DIRECT	GO:0009094~L-phenylalanine biosynthetic process	2	1.4492753623188406	0.09270593350708177	856173, 852672	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
GOTERM_BP_DIRECT	GO:0006072~glycerol-3-phosphate metabolic process	2	1.4492753623188406	0.09270593350708177	851539, 854095	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
GOTERM_BP_DIRECT	GO:0006011~UDP-glucose metabolic process	2	1.4492753623188406	0.09270593350708177	853732, 855131	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
GOTERM_BP_DIRECT	GO:0006798~polyphosphate catabolic process	2	1.4492753623188406	0.09270593350708177	856608, 852063	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
GOTERM_BP_DIRECT	GO:0006565~L-serine catabolic process	2	1.4492753623188406	0.09270593350708177	850747, 852565	138	4	5703	20.663043478260867	0.9999999999874396	0.2299820273541067	0.18006344777337036
